13.50	16.0	0.3	-65.0	-1.7	-0.7	51.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.1	0.0	0.0	0.0	0.0
13.60	15.1	-1.7	-63.1	-2.1	-0.9	51.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.1	0.0	0.0	0.0	0.0
13.70	15.1	-1.7	-63.1	-2.1	-0.9	51.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.7	0.0	0.0	0.0	0.0
13.80	15.1	-1.0	-64.1	-2.6	-1.2	51.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.7	0.0	0.0	0.0	0.0
13.90	15.1	-1.0	-64.1	-2.6	-1.2	51.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.2	0.0	0.0	0.0	0.0
14.00	15.5	1.5	-66.1	-2.1	-0.9	51.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.2	0.0	0.0	0.0	0.0
14.10	15.5	1.5	-66.1	-2.1	-0.9	51.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-11.3	0.0	0.0	0.0	0.0
14.20	15.5	1.3	-66.4	-2.3	-1.3	51.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-11.3	0.0	0.0	0.0	0.0
14.30	15.5	1.3	-66.4	-2.3	-1.3	51.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-10.0	0.0	0.0	0.0	0.0
14.40	15.1	-0.7	-63.8	-1.6	-0.7	51.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-10.0	0.0	0.0	0.0	0.0
14.50	15.1	-0.7	-63.8	-1.6	-0.7	51.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.4	0.0	0.0	0.0	0.0
14.60	15.3	-1.8	-62.5	-2.0	-0.8	51.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.4	0.0	0.0	0.0	0.0
14.70	15.3	-1.8	-62.5	-2.0	-0.8	51.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.3	0.0	0.0	0.0	0.0
14.80	15.7	0.1	-64.1	-1.0	-0.2	51.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.3	0.0	0.0	0.0	0.0
14.90	15.7	0.1	-64.1	-1.0	-0.2	51.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.1	0.0	0.0	0.0	0.0
15.00	16.1	1.7	-65.6	-0.7	-0.2	51.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.1	0.0	0.0	0.0	0.0
15.10	16.1	1.7	-65.6	-0.7	-0.2	51.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-12.7	0.0	0.0	0.0	0.0
15.20	15.6	0.7	-64.5	-0.6	0.3	51.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-12.7	0.0	0.0	0.0	0.0
15.30	15.6	0.7	-64.5	-0.6	0.3	51.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.5	0.0	0.0	0.0	0.0
15.40	15.3	-1.4	-62.6	-1.0	-0.3	51.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.5	0.0	0.0	0.0	0.0
15.50	15.3	-1.4	-62.6	-1.0	-0.3	51.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.9	0.0	0.0	0.0	0.0
15.60	15.9	-1.2	-62.9	-0.8	0.2	51.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.9	0.0	0.0	0.0	0.0
15.70	15.9	-1.2	-62.9	-0.8	0.2	51.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.7	0.0	0.0	0.0	0.0
15.80	15.9	0.9	-64.8	-1.0	-0.5	51.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.7	0.0	0.0	0.0	0.0
15.90	15.9	0.9	-64.8	-1.0	-0.5	51.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.6	0.0	0.0	0.0	0.0
16.00	15.6	1.4	-65.9	-1.2	0.0	51.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.6	0.0	0.0	0.0	0.0
16.10	15.6	1.4	-65.9	-1.2	0.0	51.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-10.9	0.0	0.0	0.0	0.0
16.20	15.3	-0.2	-64.4	-1.8	-0.6	51.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-10.9	0.0	0.0	0.0	0.0
16.30	15.3	-0.2	-64.4	-1.8	-0.6	51.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7	0.0	0.0	0.0	0.0
16.40	15.5	-1.9	-62.8	-1.9	-0.5	51.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7	0.0	0.0	0.0	0.0
16.50	15.5	-1.9	-62.8	-1.9	-0.5	51.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.6	0.0	0.0	0.0	0.0
16.60	15.7	-0.3	-64.5	-1.6	-0.9	51.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.6	0.0	0.0	0.0	0.0
16.70	15.7	-0.3	-64.5	-1.6	-0.9	51.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1	0.0	0.0	0.0	0.0
16.80	14.6	1.5	-66.1	-1.1	-0.7	51.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1	0.0	0.0	0.0	0.0
